timestamp,temperature_c,vibration_g,current_a,fail_soon
2025-01-01 02:24:58,64.38,0.631,1.408,1
2025-01-01 02:24:59,43.16,0.165,1.04,0
2025-01-01 02:25:00,35.92,0.119,1.019,0
2025-01-01 02:25:01,56.19,0.478,1.124,1
2025-01-01 02:25:02,37.93,0.188,0.828,0
2025-01-01 02:25:03,40.37,0.218,1.003,0
2025-01-01 02:25:04,54.83,0.646,1.458,1
2025-01-01 02:25:05,60.09,0.744,1.188,1
2025-01-01 02:25:06,41.9,0.171,0.866,0
2025-01-01 02:25:07,59.0,0.68,1.195,1
2025-01-01 02:25:08,63.55,0.78,1.632,1
2025-01-01 02:25:09,61.42,0.804,1.258,1
2025-01-01 02:25:10,40.41,0.202,1.023,0
2025-01-01 02:25:11,69.21,0.874,1.511,1
2025-01-01 02:25:12,64.93,0.699,1.29,1
2025-01-01 02:25:13,36.47,0.166,1.013,0
2025-01-01 02:25:14,42.63,0.145,1.155,0
2025-01-01 02:25:15,57.65,0.709,1.379,1
2025-01-01 02:25:16,36.82,0.281,1.009,0
2025-01-01 02:25:17,35.8,0.205,1.022,0
2025-01-01 02:25:18,38.9,0.216,1.09,0
2025-01-01 02:25:19,41.87,0.187,0.99,0
2025-01-01 02:25:20,41.84,0.177,0.891,0
2025-01-01 02:25:21,40.81,0.096,0.997,0
2025-01-01 02:25:22,64.1,0.88,1.34,1
2025-01-01 02:25:23,40.09,0.235,0.769,0
2025-01-01 02:25:24,62.27,0.581,1.649,1
2025-01-01 02:25:25,53.97,0.773,1.327,1
2025-01-01 02:25:26,40.76,0.101,1.116,0
2025-01-01 02:25:27,62.8,0.651,1.267,1
2025-01-01 02:25:28,39.16,0.118,1.041,0
2025-01-01 02:25:29,41.15,0.236,0.837,0
2025-01-01 02:25:30,40.13,0.247,1.099,0
2025-01-01 02:25:31,39.69,0.226,1.11,0
2025-01-01 02:25:32,36.71,0.128,0.919,0
2025-01-01 02:25:33,37.68,0.286,0.995,0
2025-01-01 02:25:34,42.4,0.26,1.055,0
2025-01-01 02:25:35,62.18,0.867,1.285,1
2025-01-01 02:25:36,38.75,0.19,0.731,0
2025-01-01 02:25:37,41.76,0.188,1.046,0
2025-01-01 02:25:38,40.96,0.196,0.903,0
2025-01-01 02:25:39,38.05,0.068,0.921,0
2025-01-01 02:25:40,42.77,0.222,1.009,0
2025-01-01 02:25:41,64.28,0.609,1.378,1
2025-01-01 02:25:42,43.41,0.142,0.912,0
2025-01-01 02:25:43,40.74,0.28,1.134,0
2025-01-01 02:25:44,41.49,0.229,0.891,0
2025-01-01 02:25:45,57.23,0.715,1.339,1
2025-01-01 02:25:46,40.32,0.152,0.962,0
2025-01-01 02:25:47,39.03,0.117,1.065,0
2025-01-01 02:25:48,39.85,0.208,1.023,0
2025-01-01 02:25:49,39.34,0.213,1.15,0
2025-01-01 02:25:50,39.08,0.181,0.835,0
2025-01-01 02:25:51,55.67,0.819,1.222,1
2025-01-01 02:25:52,37.99,0.274,1.079,0
2025-01-01 02:25:53,55.34,0.703,1.361,1
2025-01-01 02:25:54,39.7,0.28,1.053,0
2025-01-01 02:25:55,42.75,0.289,1.153,0
2025-01-01 02:25:56,33.83,0.173,0.849,0
2025-01-01 02:25:57,37.38,0.169,0.815,0
2025-01-01 02:25:58,51.4,0.671,1.24,1
2025-01-01 02:25:59,57.17,0.829,1.282,1
2025-01-01 02:26:00,39.06,0.196,1.015,0
2025-01-01 02:26:01,42.12,0.094,0.951,0
2025-01-01 02:26:02,37.49,0.255,0.912,0
2025-01-01 02:26:03,38.39,0.231,0.88,0
2025-01-01 02:26:04,40.57,0.2,1.196,0
2025-01-01 02:26:05,39.48,0.213,1.118,0
2025-01-01 02:26:06,37.44,0.203,1.04,0
2025-01-01 02:26:07,63.59,0.682,1.349,1
2025-01-01 02:26:08,41.58,0.245,1.025,0
2025-01-01 02:26:09,62.77,0.737,1.286,1
2025-01-01 02:26:10,56.38,0.777,1.221,1
2025-01-01 02:26:11,39.22,0.238,0.961,0
2025-01-01 02:26:12,38.16,0.176,0.998,0
2025-01-01 02:26:13,40.64,0.23,0.856,0
2025-01-01 02:26:14,58.71,0.706,1.385,1
2025-01-01 02:26:15,40.35,0.238,1.052,0
2025-01-01 02:26:16,39.79,0.2,1.087,0
2025-01-01 02:26:17,43.55,0.216,0.862,0
2025-01-01 02:26:18,41.57,0.181,0.865,0
2025-01-01 02:26:19,38.61,0.088,0.975,0
2025-01-01 02:26:20,40.84,0.256,1.019,0
2025-01-01 02:26:21,61.77,0.709,1.344,1
2025-01-01 02:26:22,42.18,0.216,0.971,0
2025-01-01 02:26:23,39.48,0.071,1.11,0
2025-01-01 02:26:24,64.95,0.712,1.319,1
2025-01-01 02:26:25,57.9,0.751,1.417,1
2025-01-01 02:26:26,36.23,0.25,0.83,0
2025-01-01 02:26:27,61.63,0.504,1.375,1
2025-01-01 02:26:28,60.16,0.756,1.053,1
2025-01-01 02:26:29,38.41,0.249,1.087,0
2025-01-01 02:26:30,37.79,0.194,0.948,0
2025-01-01 02:26:31,41.6,0.21,0.942,0
2025-01-01 02:26:32,41.79,0.143,0.944,0
2025-01-01 02:26:33,63.26,0.776,1.329,1
2025-01-01 02:26:34,34.8,0.107,1.041,0
2025-01-01 02:26:35,39.44,0.249,1.219,0
2025-01-01 02:26:36,54.96,0.775,1.404,1
2025-01-01 02:26:37,41.62,0.177,0.914,0
2025-01-01 02:26:38,62.63,0.821,1.413,1
2025-01-01 02:26:39,57.91,0.676,1.148,1
2025-01-01 02:26:40,41.79,0.155,1.257,0
2025-01-01 02:26:41,42.98,0.216,0.914,0
2025-01-01 02:26:42,39.17,0.238,1.033,0
2025-01-01 02:26:43,48.26,0.183,1.126,0
2025-01-01 02:26:44,61.66,0.627,1.696,1
2025-01-01 02:26:45,40.6,0.224,0.921,0
2025-01-01 02:26:46,40.73,0.178,1.061,0
2025-01-01 02:26:47,42.42,0.282,0.997,0
2025-01-01 02:26:48,41.72,0.272,0.858,0
2025-01-01 02:26:49,41.74,0.106,1.039,0
2025-01-01 02:26:50,41.31,0.161,0.913,0
2025-01-01 02:26:51,58.96,0.642,1.416,1
2025-01-01 02:26:52,39.87,0.225,1.035,0
2025-01-01 02:26:53,57.66,0.762,1.528,1
2025-01-01 02:26:54,60.5,0.85,1.303,1
2025-01-01 02:26:55,42.24,0.15,1.034,0
2025-01-01 02:26:56,38.93,0.25,0.994,0
2025-01-01 02:26:57,58.16,0.737,1.307,1
2025-01-01 02:26:58,40.33,0.171,0.985,0
2025-01-01 02:26:59,60.73,0.756,1.169,1
2025-01-01 02:27:00,62.57,0.533,1.232,1
2025-01-01 02:27:01,56.78,0.854,1.189,1
2025-01-01 02:27:02,61.85,1.012,1.307,1
2025-01-01 02:27:03,38.56,0.112,1.072,0
2025-01-01 02:27:04,40.95,0.13,0.852,0
2025-01-01 02:27:05,37.75,0.169,0.947,0
2025-01-01 02:27:06,59.07,0.782,1.456,1
2025-01-01 02:27:07,39.29,0.18,1.186,0
2025-01-01 02:27:08,36.85,0.2,1.201,0
2025-01-01 02:27:09,35.28,0.201,0.773,0
2025-01-01 02:27:10,57.19,0.812,1.286,1
2025-01-01 02:27:11,39.04,0.191,0.997,0
2025-01-01 02:27:12,41.43,0.182,1.123,0
2025-01-01 02:27:13,38.9,0.234,0.859,0
2025-01-01 02:27:14,36.04,0.267,1.081,0
2025-01-01 02:27:15,40.09,0.205,0.991,0
2025-01-01 02:27:16,37.2,0.189,0.892,0
2025-01-01 02:27:17,38.19,0.264,1.102,0
2025-01-01 02:27:18,58.48,0.658,1.332,1
2025-01-01 02:27:19,39.37,0.27,0.878,0
2025-01-01 02:27:20,43.98,0.117,1.043,0
2025-01-01 02:27:21,39.77,0.168,0.995,0
2025-01-01 02:27:22,44.67,0.26,0.944,0
2025-01-01 02:27:23,42.97,0.159,1.167,0
2025-01-01 02:27:24,40.91,0.284,0.918,0
2025-01-01 02:27:25,41.75,0.132,1.028,0
2025-01-01 02:27:26,63.71,0.579,1.407,1
2025-01-01 02:27:27,36.09,0.275,1.046,0
2025-01-01 02:27:28,39.06,0.209,0.916,0
2025-01-01 02:27:29,41.37,0.178,0.985,0
2025-01-01 02:27:30,38.99,0.207,1.094,0
2025-01-01 02:27:31,39.88,0.136,0.973,0
2025-01-01 02:27:32,40.43,0.093,1.149,0
2025-01-01 02:27:33,40.4,0.266,0.911,0
2025-01-01 02:27:34,46.46,0.236,0.89,0
2025-01-01 02:27:35,73.08,0.616,1.846,1
2025-01-01 02:27:36,39.63,0.2,1.118,0
2025-01-01 02:27:37,40.08,0.263,0.806,0
2025-01-01 02:27:38,41.32,0.147,0.96,0
2025-01-01 02:27:39,41.02,0.241,1.09,0
2025-01-01 02:27:40,41.6,0.161,0.941,0
2025-01-01 02:27:41,37.57,0.112,0.928,0
2025-01-01 02:27:42,59.73,0.857,1.371,1
2025-01-01 02:27:43,39.86,0.275,1.01,0
2025-01-01 02:27:44,40.86,0.175,0.995,0
2025-01-01 02:27:45,41.51,0.215,1.166,0
2025-01-01 02:27:46,67.86,0.726,1.393,1
2025-01-01 02:27:47,59.29,0.681,1.41,1
2025-01-01 02:27:48,39.84,0.178,1.171,0
2025-01-01 02:27:49,61.34,0.688,1.552,1
2025-01-01 02:27:50,40.1,0.28,0.947,0
2025-01-01 02:27:51,39.04,0.195,0.955,0
2025-01-01 02:27:52,39.61,0.128,1.047,0
2025-01-01 02:27:53,39.23,0.234,1.021,0
2025-01-01 02:27:54,35.82,0.254,1.078,0
2025-01-01 02:27:55,58.07,0.743,1.305,1
2025-01-01 02:27:56,61.91,0.581,1.074,1
2025-01-01 02:27:57,39.08,0.195,0.868,0
2025-01-01 02:27:58,35.99,0.274,0.953,0
2025-01-01 02:27:59,40.71,0.214,1.038,0
2025-01-01 02:28:00,40.42,0.262,1.01,0
2025-01-01 02:28:01,37.61,0.196,0.934,0
2025-01-01 02:28:02,59.74,0.709,1.369,1
2025-01-01 02:28:03,35.15,0.263,1.171,0
2025-01-01 02:28:04,60.78,0.615,1.393,1
2025-01-01 02:28:05,60.04,0.665,1.201,1
2025-01-01 02:28:06,42.27,0.227,0.99,0
2025-01-01 02:28:07,60.76,0.745,1.127,1
2025-01-01 02:28:08,42.91,0.287,1.003,0
2025-01-01 02:28:09,38.21,0.242,1.193,0
2025-01-01 02:28:10,54.84,0.829,1.083,1
2025-01-01 02:28:11,33.63,0.167,0.905,0
2025-01-01 02:28:12,59.26,0.792,1.566,1
2025-01-01 02:28:13,46.26,0.149,0.973,0
2025-01-01 02:28:14,37.88,0.222,0.996,0
2025-01-01 02:28:15,52.07,0.886,1.385,1
2025-01-01 02:28:16,38.38,0.228,0.98,0
2025-01-01 02:28:17,38.78,0.254,1.111,0
2025-01-01 02:28:18,38.67,0.113,1.217,0
2025-01-01 02:28:19,40.25,0.218,1.058,0
2025-01-01 02:28:20,37.86,0.292,0.93,0
2025-01-01 02:28:21,42.55,0.2,1.019,0
2025-01-01 02:28:22,56.82,0.749,1.231,1
2025-01-01 02:28:23,39.68,0.208,0.993,0
2025-01-01 02:28:24,39.87,0.219,1.142,0
2025-01-01 02:28:25,64.34,0.743,1.374,1
2025-01-01 02:28:26,39.45,0.206,1.169,0
2025-01-01 02:28:27,36.74,0.149,0.934,0
2025-01-01 02:28:28,64.32,0.721,1.207,1
2025-01-01 02:28:29,43.7,0.121,0.986,0
2025-01-01 02:28:30,36.49,0.18,0.992,0
2025-01-01 02:28:31,42.29,0.1,0.87,0
2025-01-01 02:28:32,38.75,0.209,0.888,0
2025-01-01 02:28:33,37.09,0.262,1.094,0
2025-01-01 02:28:34,38.28,0.225,1.005,0
2025-01-01 02:28:35,36.59,0.247,0.961,0
2025-01-01 02:28:36,41.82,0.224,0.973,0
2025-01-01 02:28:37,42.0,0.125,1.111,0
2025-01-01 02:28:38,38.78,0.174,1.061,0
2025-01-01 02:28:39,39.42,0.26,1.06,0
2025-01-01 02:28:40,56.54,0.768,1.337,1
2025-01-01 02:28:41,56.94,0.838,1.211,1
2025-01-01 02:28:42,42.22,0.283,0.892,0
2025-01-01 02:28:43,39.29,0.272,1.016,0
2025-01-01 02:28:44,58.95,0.734,1.673,1
2025-01-01 02:28:45,63.25,0.645,1.496,1
2025-01-01 02:28:46,42.8,0.184,0.938,0
2025-01-01 02:28:47,63.87,0.632,1.643,1
2025-01-01 02:28:48,64.28,0.541,1.477,1
2025-01-01 02:28:49,37.93,0.137,0.926,0
2025-01-01 02:28:50,42.94,0.165,1.068,0
2025-01-01 02:28:51,40.56,0.163,1.055,0
2025-01-01 02:28:52,41.85,0.166,1.019,0
2025-01-01 02:28:53,60.62,0.799,1.661,1
2025-01-01 02:28:54,39.93,0.208,1.104,0
2025-01-01 02:28:55,42.39,0.2,1.078,0
2025-01-01 02:28:56,42.75,0.24,0.916,0
2025-01-01 02:28:57,41.29,0.205,0.836,0
2025-01-01 02:28:58,40.05,0.184,1.015,0
2025-01-01 02:28:59,60.51,0.628,1.52,1
2025-01-01 02:29:00,60.21,0.632,1.265,1
2025-01-01 02:29:01,65.93,0.766,1.277,1
2025-01-01 02:29:02,41.35,0.227,0.874,0
2025-01-01 02:29:03,38.54,0.06,1.036,0
2025-01-01 02:29:04,60.57,0.734,1.495,1
2025-01-01 02:29:05,52.62,0.717,1.567,1
2025-01-01 02:29:06,40.19,0.056,0.938,0
2025-01-01 02:29:07,38.75,0.176,1.081,0
2025-01-01 02:29:08,41.46,0.187,0.994,0
2025-01-01 02:29:09,37.87,0.172,1.074,0
2025-01-01 02:29:10,61.17,0.709,1.466,1
2025-01-01 02:29:11,45.46,0.265,1.083,0
2025-01-01 02:29:12,43.61,0.166,1.048,0
2025-01-01 02:29:13,63.0,0.62,1.478,1
2025-01-01 02:29:14,41.36,0.315,1.106,0
2025-01-01 02:29:15,55.49,0.893,1.209,1
2025-01-01 02:29:16,44.38,0.164,0.884,0
2025-01-01 02:29:17,41.71,0.183,1.027,0
2025-01-01 02:29:18,39.2,0.262,0.784,0
2025-01-01 02:29:19,38.59,0.158,0.973,0
2025-01-01 02:29:20,62.26,0.861,1.446,1
2025-01-01 02:29:21,40.55,0.187,0.896,0
2025-01-01 02:29:22,38.2,0.221,1.006,0
2025-01-01 02:29:23,39.79,0.114,1.093,0
2025-01-01 02:29:24,60.4,0.575,1.703,1
2025-01-01 02:29:25,39.71,0.147,1.143,0
2025-01-01 02:29:26,55.14,0.734,1.492,1
2025-01-01 02:29:27,42.52,0.136,0.981,0
2025-01-01 02:29:28,37.72,0.274,1.137,0
2025-01-01 02:29:29,38.81,0.185,1.077,0
2025-01-01 02:29:30,43.4,0.291,1.076,0
2025-01-01 02:29:31,35.41,0.158,1.137,0
2025-01-01 02:29:32,42.98,0.157,1.198,0
2025-01-01 02:29:33,38.4,0.127,1.152,0
2025-01-01 02:29:34,37.88,0.288,1.04,0
2025-01-01 02:29:35,42.74,0.166,1.036,0
2025-01-01 02:29:36,43.82,0.146,1.191,0
2025-01-01 02:29:37,57.58,0.74,1.483,1
2025-01-01 02:29:38,39.17,0.16,0.978,0
2025-01-01 02:29:39,57.68,0.693,1.513,1
2025-01-01 02:29:40,37.17,0.229,0.997,0
2025-01-01 02:29:41,38.79,0.137,1.087,0
2025-01-01 02:29:42,39.03,0.283,1.068,0
2025-01-01 02:29:43,42.65,0.227,0.921,0
2025-01-01 02:29:44,38.86,0.224,0.952,0
2025-01-01 02:29:45,39.71,0.216,1.108,0
2025-01-01 02:29:46,40.52,0.244,0.99,0
2025-01-01 02:29:47,41.29,0.327,0.944,0
2025-01-01 02:29:48,36.72,0.173,0.932,0
2025-01-01 02:29:49,58.01,0.586,1.435,1
2025-01-01 02:29:50,39.42,0.195,1.038,0
2025-01-01 02:29:51,36.91,0.279,0.91,0
2025-01-01 02:29:52,40.57,0.283,0.883,0
2025-01-01 02:29:53,64.91,0.752,1.293,1
2025-01-01 02:29:54,39.58,0.099,0.938,0
2025-01-01 02:29:55,42.54,0.253,1.145,0
2025-01-01 02:29:56,40.75,0.224,1.191,0
2025-01-01 02:29:57,56.16,0.6,1.441,1
2025-01-01 02:29:58,63.69,0.703,1.629,1
2025-01-01 02:29:59,59.09,0.618,1.295,1
2025-01-01 02:30:00,40.81,0.309,1.022,0
2025-01-01 02:30:01,39.6,0.25,0.88,0
2025-01-01 02:30:02,42.39,0.24,0.903,0
2025-01-01 02:30:03,41.51,0.227,0.989,0
2025-01-01 02:30:04,41.09,0.175,1.11,0
2025-01-01 02:30:05,37.27,0.332,1.052,0
2025-01-01 02:30:06,53.17,0.692,1.268,1
2025-01-01 02:30:07,59.09,0.919,1.592,1
2025-01-01 02:30:08,55.96,0.694,1.482,1
2025-01-01 02:30:09,37.93,0.139,0.744,0
2025-01-01 02:30:10,64.95,0.725,1.407,1
2025-01-01 02:30:11,35.94,0.174,0.987,0
2025-01-01 02:30:12,65.19,0.66,1.349,1
2025-01-01 02:30:13,39.69,0.14,1.02,0
2025-01-01 02:30:14,44.14,0.085,0.94,0
2025-01-01 02:30:15,57.75,0.542,1.478,1
2025-01-01 02:30:16,41.26,0.165,1.09,0
2025-01-01 02:30:17,42.72,0.297,1.065,0
2025-01-01 02:30:18,37.28,0.253,1.086,0
2025-01-01 02:30:19,58.86,0.749,1.483,1
2025-01-01 02:30:20,40.73,0.266,1.086,0
2025-01-01 02:30:21,42.96,0.171,0.917,0
2025-01-01 02:30:22,56.46,0.726,1.252,1
2025-01-01 02:30:23,62.91,0.713,1.589,1
2025-01-01 02:30:24,57.88,0.69,1.188,1
2025-01-01 02:30:25,36.3,0.14,0.962,0
2025-01-01 02:30:26,39.98,0.158,1.096,0
2025-01-01 02:30:27,39.64,0.192,1.143,0
2025-01-01 02:30:28,39.22,0.171,0.919,0
2025-01-01 02:30:29,39.09,0.182,0.998,0
2025-01-01 02:30:30,50.3,0.577,1.404,1
2025-01-01 02:30:31,40.48,0.221,1.074,0
2025-01-01 02:30:32,34.84,0.258,1.031,0
2025-01-01 02:30:33,60.67,0.763,1.283,1
2025-01-01 02:30:34,64.47,0.63,1.64,1
2025-01-01 02:30:35,43.09,0.243,1.145,0
2025-01-01 02:30:36,41.46,0.222,1.076,0
2025-01-01 02:30:37,40.14,0.375,1.0,0
2025-01-01 02:30:38,58.12,0.549,1.552,1
2025-01-01 02:30:39,56.85,0.579,1.658,1
2025-01-01 02:30:40,41.7,0.198,0.867,0
2025-01-01 02:30:41,42.7,0.134,1.137,0
2025-01-01 02:30:42,59.07,0.695,1.311,1
2025-01-01 02:30:43,57.82,0.69,1.493,1
2025-01-01 02:30:44,36.82,0.257,0.829,0
2025-01-01 02:30:45,40.75,0.08,0.938,0
2025-01-01 02:30:46,43.82,0.121,1.07,0
2025-01-01 02:30:47,61.82,0.695,1.282,1
2025-01-01 02:30:48,62.23,0.755,1.467,1
2025-01-01 02:30:49,58.18,0.533,1.548,1
2025-01-01 02:30:50,41.05,0.148,1.145,0
2025-01-01 02:30:51,54.51,0.628,1.141,1
2025-01-01 02:30:52,39.79,0.262,0.922,0
2025-01-01 02:30:53,38.44,0.172,0.889,0
2025-01-01 02:30:54,42.18,0.249,0.992,0
2025-01-01 02:30:55,44.02,0.239,1.11,0
2025-01-01 02:30:56,36.74,0.113,0.893,0
2025-01-01 02:30:57,40.08,0.253,1.223,0
2025-01-01 02:30:58,64.16,0.702,1.455,1
2025-01-01 02:30:59,37.18,0.268,0.981,0
2025-01-01 02:31:00,60.89,0.688,1.47,1
2025-01-01 02:31:01,41.09,0.268,1.066,0
2025-01-01 02:31:02,42.98,0.258,0.992,0
2025-01-01 02:31:03,40.88,0.276,1.189,0
2025-01-01 02:31:04,43.69,0.221,1.009,0
2025-01-01 02:31:05,44.38,0.2,1.042,0
2025-01-01 02:31:06,45.59,0.147,0.818,0
2025-01-01 02:31:07,61.63,0.673,1.243,1
2025-01-01 02:31:08,41.77,0.241,0.935,0
2025-01-01 02:31:09,37.77,0.262,0.999,0
2025-01-01 02:31:10,39.11,0.269,0.814,0
2025-01-01 02:31:11,37.83,0.222,0.966,0
2025-01-01 02:31:12,41.93,0.205,1.06,0
2025-01-01 02:31:13,40.66,0.237,1.109,0
2025-01-01 02:31:14,42.77,0.218,0.91,0
2025-01-01 02:31:15,59.72,0.761,1.701,1
2025-01-01 02:31:16,41.52,0.23,0.974,0
2025-01-01 02:31:17,44.21,0.163,0.981,0
2025-01-01 02:31:18,62.05,0.626,1.366,1
2025-01-01 02:31:19,40.19,0.24,1.092,0
2025-01-01 02:31:20,38.91,0.216,1.226,0
2025-01-01 02:31:21,42.04,0.152,0.962,0
2025-01-01 02:31:22,41.7,0.257,0.998,0
2025-01-01 02:31:23,56.72,0.631,1.262,1
2025-01-01 02:31:24,40.38,0.147,0.904,0
2025-01-01 02:31:25,62.37,0.811,1.27,1
2025-01-01 02:31:26,62.12,0.67,1.335,1
2025-01-01 02:31:27,38.7,0.227,0.934,0
2025-01-01 02:31:28,61.07,0.851,1.514,1
2025-01-01 02:31:29,59.72,0.672,1.395,1
2025-01-01 02:31:30,35.39,0.225,0.969,0
2025-01-01 02:31:31,42.13,0.293,0.888,0
2025-01-01 02:31:32,34.25,0.134,0.921,0
2025-01-01 02:31:33,58.43,0.69,1.575,1
2025-01-01 02:31:34,38.58,0.229,1.049,0
2025-01-01 02:31:35,39.0,0.129,0.939,0
2025-01-01 02:31:36,37.75,0.263,1.069,0
2025-01-01 02:31:37,38.91,0.266,1.062,0
2025-01-01 02:31:38,55.2,0.702,1.291,1
2025-01-01 02:31:39,55.52,0.545,1.345,1
2025-01-01 02:31:40,41.81,0.158,0.99,0
2025-01-01 02:31:41,38.83,0.132,0.996,0
2025-01-01 02:31:42,38.55,0.191,1.179,0
2025-01-01 02:31:43,41.21,0.147,0.849,0
2025-01-01 02:31:44,55.0,0.758,1.622,1
2025-01-01 02:31:45,42.34,0.248,0.977,0
2025-01-01 02:31:46,42.07,0.297,0.907,0
2025-01-01 02:31:47,41.85,0.225,0.94,0
2025-01-01 02:31:48,34.32,0.185,0.68,0
2025-01-01 02:31:49,59.84,0.624,1.262,1
2025-01-01 02:31:50,39.06,0.209,0.918,0
2025-01-01 02:31:51,60.9,0.654,1.397,1
2025-01-01 02:31:52,58.11,0.836,1.398,1
2025-01-01 02:31:53,41.81,0.319,0.889,0
2025-01-01 02:31:54,51.54,0.62,1.326,1
2025-01-01 02:31:55,39.51,0.37,0.975,0
2025-01-01 02:31:56,33.47,0.17,1.052,0
2025-01-01 02:31:57,39.81,0.265,1.114,0
2025-01-01 02:31:58,36.78,0.197,1.017,0
2025-01-01 02:31:59,42.28,0.191,0.973,0
2025-01-01 02:32:00,41.23,0.231,1.056,0
2025-01-01 02:32:01,38.28,0.175,1.045,0
2025-01-01 02:32:02,67.75,0.67,1.245,1
2025-01-01 02:32:03,39.63,0.187,1.065,0
2025-01-01 02:32:04,37.92,0.14,1.002,0
2025-01-01 02:32:05,59.14,0.715,1.495,1
2025-01-01 02:32:06,60.56,0.803,1.242,1
2025-01-01 02:32:07,38.86,0.259,0.81,0
2025-01-01 02:32:08,38.76,0.16,0.933,0
2025-01-01 02:32:09,43.86,0.144,0.924,0
2025-01-01 02:32:10,40.13,0.228,1.181,0
2025-01-01 02:32:11,37.52,0.287,1.03,0
2025-01-01 02:32:12,39.66,0.208,1.004,0
2025-01-01 02:32:13,60.69,0.559,1.391,1
2025-01-01 02:32:14,62.4,0.684,1.377,1
2025-01-01 02:32:15,38.28,0.198,1.174,0
2025-01-01 02:32:16,39.9,0.209,1.019,0
2025-01-01 02:32:17,37.13,0.193,0.752,0
2025-01-01 02:32:18,61.82,0.848,1.542,1
2025-01-01 02:32:19,40.29,0.204,1.165,0
2025-01-01 02:32:20,60.2,0.685,1.24,1
2025-01-01 02:32:21,42.29,0.222,0.786,0
2025-01-01 02:32:22,56.08,0.791,1.243,1
2025-01-01 02:32:23,40.81,0.221,1.077,0
2025-01-01 02:32:24,41.16,0.168,0.726,0
2025-01-01 02:32:25,41.12,0.227,0.907,0
2025-01-01 02:32:26,38.9,0.172,1.081,0
2025-01-01 02:32:27,37.95,0.145,0.984,0
2025-01-01 02:32:28,57.33,0.661,1.392,1
2025-01-01 02:32:29,36.32,0.256,0.885,0
2025-01-01 02:32:30,39.56,0.264,0.972,0
2025-01-01 02:32:31,56.9,0.569,1.548,1
2025-01-01 02:32:32,40.77,0.145,1.105,0
2025-01-01 02:32:33,42.65,0.263,1.037,0
2025-01-01 02:32:34,42.68,0.213,1.037,0
2025-01-01 02:32:35,39.04,0.198,0.971,0
2025-01-01 02:32:36,37.85,0.266,0.959,0
2025-01-01 02:32:37,60.63,0.64,1.47,1
2025-01-01 02:32:38,38.62,0.205,1.097,0
2025-01-01 02:32:39,62.66,0.779,1.633,1
2025-01-01 02:32:40,67.49,0.845,1.281,1
2025-01-01 02:32:41,58.14,0.763,1.286,1
2025-01-01 02:32:42,38.85,0.212,0.879,0
2025-01-01 02:32:43,38.13,0.224,1.023,0
2025-01-01 02:32:44,58.16,0.465,1.29,1
2025-01-01 02:32:45,38.42,0.229,1.151,0
2025-01-01 02:32:46,38.56,0.285,0.902,0
2025-01-01 02:32:47,43.22,0.131,0.942,0
2025-01-01 02:32:48,55.74,0.742,1.6,1
2025-01-01 02:32:49,42.45,0.225,1.026,0
2025-01-01 02:32:50,45.19,0.219,1.198,0
2025-01-01 02:32:51,38.98,0.203,0.952,0
2025-01-01 02:32:52,42.3,0.08,0.887,0
2025-01-01 02:32:53,41.16,0.188,0.806,0
2025-01-01 02:32:54,38.83,0.139,1.17,0
2025-01-01 02:32:55,59.71,0.534,1.383,1
2025-01-01 02:32:56,39.91,0.169,0.866,0
2025-01-01 02:32:57,39.49,0.186,1.009,0
2025-01-01 02:32:58,37.46,0.207,1.023,0
2025-01-01 02:32:59,56.93,0.73,1.145,1
2025-01-01 02:33:00,38.8,0.167,0.935,0
2025-01-01 02:33:01,60.53,0.559,1.327,1
2025-01-01 02:33:02,40.48,0.111,0.904,0
2025-01-01 02:33:03,59.65,0.623,1.29,1
2025-01-01 02:33:04,36.03,0.156,1.202,0
2025-01-01 02:33:05,61.28,0.736,1.587,1
2025-01-01 02:33:06,40.02,0.064,1.159,0
2025-01-01 02:33:07,40.87,0.204,1.067,0
2025-01-01 02:33:08,41.74,0.259,1.041,0
2025-01-01 02:33:09,40.59,0.271,0.858,0
2025-01-01 02:33:10,40.96,0.24,1.047,0
2025-01-01 02:33:11,56.81,0.591,1.322,1
2025-01-01 02:33:12,57.11,0.847,1.212,1
2025-01-01 02:33:13,37.33,0.18,1.128,0
2025-01-01 02:33:14,42.94,0.179,0.781,0
2025-01-01 02:33:15,56.24,0.605,1.642,1
2025-01-01 02:33:16,40.67,0.216,1.118,0
2025-01-01 02:33:17,42.02,0.278,1.024,0
2025-01-01 02:33:18,43.55,0.185,1.036,0
2025-01-01 02:33:19,36.02,0.084,1.109,0
2025-01-01 02:33:20,40.02,0.19,0.839,0
2025-01-01 02:33:21,42.51,0.209,0.902,0
2025-01-01 02:33:22,37.16,0.234,0.993,0
2025-01-01 02:33:23,62.76,0.654,1.288,1
2025-01-01 02:33:24,60.87,0.776,1.338,1
2025-01-01 02:33:25,43.46,0.208,0.986,0
2025-01-01 02:33:26,37.59,0.185,1.108,0
2025-01-01 02:33:27,62.28,0.522,1.533,1
2025-01-01 02:33:28,39.94,0.232,0.984,0
2025-01-01 02:33:29,38.28,0.188,1.065,0
2025-01-01 02:33:30,36.06,0.134,1.005,0
2025-01-01 02:33:31,59.66,0.595,1.548,1
2025-01-01 02:33:32,39.77,0.296,1.151,0
2025-01-01 02:33:33,36.53,0.274,0.962,0
2025-01-01 02:33:34,40.04,0.181,0.965,0
